player_id,short_name,primary_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
81447,M. Morigi,CM,63.0,48.0,52.0,55.0,45.0,55.0,40,50,44,59,33,54,31,30,58,56,61,65,60,62,55,46,46,58,54,51,54,53,57,57,36,45,35,51,46,6,15,13,15,5,0.0
270655,S. Vulikić,CB,49.0,36.0,46.0,43.0,67.0,71.0,39,33,71,60,30,31,29,33,56,59,46,51,40,62,36,50,75,60,80,29,61,66,37,30,31,54,68,67,65,13,12,11,14,11,0.0
81496,R. Harvey,CDM,65.0,40.0,52.0,57.0,50.0,52.0,41,33,46,59,36,55,46,35,53,58,64,66,63,51,62,52,49,59,50,44,47,53,39,55,39,57,49,52,49,11,6,9,14,11,0.0
76396,A. Natali,CB,58.0,33.0,53.0,54.0,60.0,59.0,46,27,59,62,30,51,40,32,54,57,55,60,53,57,58,46,62,54,63,31,55,60,30,50,40,49,59,62,58,6,8,14,12,5,0.0
273526,P. Kikianis,CB,58.0,31.0,46.0,48.0,62.0,72.0,29,27,58,60,27,42,30,26,61,50,52,63,61,59,57,45,69,68,78,25,63,62,34,35,33,50,65,62,61,7,10,13,14,10,0.0
70273,A. Ouattara,ST,73.0,62.0,46.0,59.0,17.0,54.0,35,65,57,55,55,57,41,31,36,63,77,69,54,60,73,62,69,61,59,56,31,12,62,53,63,53,13,11,16,13,14,6,14,13,0.0
79764,A. Mythou,ST,71.0,59.0,44.0,55.0,27.0,63.0,29,64,66,53,51,55,35,29,35,52,68,73,57,61,52,56,71,64,67,51,50,17,61,58,64,60,25,24,20,11,10,12,9,6,0.0
203161,M. Franke,CB,51.0,31.0,44.0,46.0,70.0,81.0,27,24,70,60,24,42,23,24,57,49,50,52,37,67,39,49,77,70,89,32,75,67,22,32,26,58,71,71,70,15,9,11,15,10,0.0
275622,Hormigo,LB,60.0,26.0,53.0,52.0,63.0,56.0,60,28,58,62,27,45,50,33,51,59,62,58,49,63,61,20,61,59,56,20,50,65,51,38,32,55,63,64,61,6,9,15,13,7,0.0
72871,B. Mustafazada,CB,62.0,26.0,48.0,56.0,67.0,65.0,28,21,65,69,29,53,30,20,64,59,61,63,52,66,49,36,72,64,72,23,48,68,31,30,33,68,69,66,63,12,12,10,13,5,0.0
71604,J. MacIntyre,CM,65.0,46.0,51.0,55.0,47.0,55.0,43,44,43,58,39,53,34,34,53,55,64,66,62,53,64,49,46,63,52,47,53,51,53,56,38,48,42,52,44,8,10,10,10,7,0.0
238263,F. Knudsen,CB,37.0,31.0,47.0,47.0,69.0,79.0,34,25,69,65,34,38,30,28,58,58,36,38,36,68,46,51,71,72,85,25,75,69,26,28,35,63,69,69,68,13,11,12,8,6,0.0
75965,J. Mangondo,ST,76.0,58.0,49.0,59.0,23.0,60.0,46,60,50,53,38,62,46,41,49,59,78,74,59,44,60,63,70,55,68,57,43,19,56,46,55,53,20,21,20,11,9,6,10,8,0.0
76223,O. Oseni,ST,74.0,58.0,43.0,57.0,28.0,57.0,41,59,52,47,55,56,36,37,31,55,73,74,68,54,69,58,65,56,60,56,49,22,55,48,58,51,25,27,24,9,10,8,13,6,0.0
77528,Luken Beitia,CB,54.0,31.0,51.0,49.0,65.0,63.0,40,29,61,62,26,40,33,23,60,61,54,54,39,61,63,41,65,60,66,26,60,65,32,45,40,54,66,65,65,11,12,8,9,14,0.0
251895,S. Adewoye,CB,64.0,24.0,46.0,45.0,67.0,73.0,30,19,67,65,22,33,35,28,42,50,67,62,58,65,62,35,79,63,81,22,66,65,25,40,30,65,66,68,67,6,11,6,10,11,0.0
78589,J. Rosa,RW,85.0,53.0,45.0,60.0,26.0,56.0,51,55,33,44,42,62,50,39,40,52,88,82,83,40,64,58,58,70,55,44,39,21,59,44,53,50,22,30,29,7,13,9,10,10,0.0
80902,E. N'Tamon,CB,56.0,33.0,46.0,47.0,65.0,64.0,37,22,66,61,31,42,39,33,55,46,55,56,52,57,60,49,68,51,70,41,64,68,25,29,40,55,60,69,61,14,10,10,7,7,0.0
76040,A. Faurand-Tournaire,ST,68.0,60.0,49.0,62.0,21.0,61.0,35,65,63,61,48,64,39,35,58,61,66,69,69,51,66,58,70,64,68,59,39,11,52,41,43,42,14,21,15,9,7,15,12,7,0.0
277270,J. Zé,LM,80.0,48.0,50.0,66.0,26.0,52.0,52,46,37,52,39,66,47,44,45,65,81,80,80,48,73,58,57,57,55,43,35,22,48,52,51,55,26,25,24,10,7,7,11,12,0.0
238634,T. Paetow,CB,52.0,30.0,45.0,51.0,66.0,74.0,45,27,65,55,25,45,30,28,45,59,55,50,46,60,47,41,75,70,82,26,61,62,28,35,40,64,63,71,65,5,8,14,14,13,0.0
80190,M. Tresor Doh,CDM,58.0,37.0,55.0,55.0,54.0,53.0,48,32,52,66,32,57,45,41,61,57,57,59,50,51,55,51,52,51,52,33,59,48,36,42,47,46,53,58,59,8,12,12,9,10,0.0
253001,A. Al Salem,CB,67.0,24.0,48.0,53.0,56.0,71.0,51,19,58,53,17,50,33,26,47,55,69,65,57,55,65,25,72,70,74,24,63,56,49,46,37,48,56,55,57,6,9,13,11,12,0.0
252251,T. Oluwa,ST,74.0,54.0,47.0,58.0,20.0,65.0,51,57,49,46,52,59,48,36,40,54,74,74,65,57,61,52,69,58,74,50,49,21,58,52,52,56,12,19,18,8,6,12,13,9,0.0
277345,J. Fitzpatrick,LM,72.0,48.0,48.0,57.0,33.0,58.0,46,49,49,49,45,60,42,41,48,50,68,76,64,57,65,48,56,76,57,46,40,32,54,51,50,49,33,31,29,9,6,13,6,9,0.0
73086,L. Laurent,CB,61.0,26.0,45.0,56.0,65.0,67.0,35,20,60,62,31,53,36,27,52,60,60,61,46,60,66,38,68,63,70,25,66,63,27,29,33,58,64,68,66,8,6,6,11,15,0.0
268685,J. Hopkins,CAM,65.0,47.0,55.0,58.0,38.0,60.0,50,47,42,65,36,57,37,34,56,62,67,64,57,58,56,48,54,64,62,46,52,42,58,53,41,54,36,36,36,7,5,8,7,12,0.0
80021,Naves,CB,61.0,29.0,43.0,48.0,68.0,68.0,35,22,60,56,29,35,34,34,45,61,60,62,52,65,59,46,70,59,72,24,69,69,24,32,43,48,68,69,67,7,7,6,9,5,0.0
260514,Ó. Baldomar,RB,64.0,30.0,53.0,53.0,63.0,50.0,65,31,50,65,30,52,48,31,41,50,61,66,55,60,63,26,50,60,46,27,47,60,46,38,40,52,61,70,68,12,10,10,10,6,0.0
244135,A. Radovanović,CB,38.0,29.0,50.0,49.0,67.0,80.0,31,27,69,68,27,43,33,32,60,62,45,32,31,60,40,34,74,68,85,28,85,68,25,38,38,65,63,70,66,7,12,14,7,13,0.0
77502,N. Rodríguez,RW,67.0,56.0,53.0,57.0,30.0,46.0,52,59,43,58,48,58,54,49,56,56,64,70,55,44,74,60,43,43,49,48,41,38,56,46,58,51,23,28,26,10,10,7,15,14,0.0
71158,A. Lohake,CDM,51.0,45.0,51.0,57.0,50.0,56.0,38,42,47,58,34,55,33,39,57,57,53,50,61,55,67,53,47,62,54,45,58,50,56,54,43,52,48,52,48,8,8,7,8,8,0.0
237316,B. Cooper,CB,54.0,34.0,45.0,45.0,62.0,69.0,34,29,63,55,37,37,35,28,53,50,53,54,49,60,62,44,69,67,73,29,62,62,33,40,48,52,62,62,61,8,9,9,9,8,0.0
253967,Sun Xuelong,CM,69.0,41.0,50.0,53.0,40.0,50.0,48,40,45,50,40,50,41,50,48,52,70,68,71,45,76,42,40,69,40,41,54,41,50,55,45,40,38,40,40,14,12,13,15,11,0.0
238880,J. Pestaña,CB,57.0,27.0,43.0,42.0,74.0,73.0,33,22,72,62,24,22,24,29,42,67,56,57,40,65,45,38,78,74,78,22,60,71,30,29,45,54,75,75,72,14,6,6,10,11,0.0
271394,J. Escartin,CB,62.0,30.0,46.0,45.0,63.0,67.0,36,21,62,56,21,34,44,31,49,54,59,65,55,62,50,57,73,53,76,26,59,60,23,42,43,53,58,69,62,13,6,13,11,11,0.0
78122,H. Tustin,CM,70.0,46.0,53.0,57.0,38.0,48.0,38,46,35,60,38,52,49,41,59,51,73,68,84,48,86,52,39,57,44,43,50,34,45,53,48,57,38,41,37,5,14,7,9,10,0.0
77629,M. Ahamada,RB,59.0,37.0,47.0,53.0,57.0,62.0,50,37,62,56,30,51,34,31,49,56,61,57,47,49,66,42,64,63,58,35,68,56,31,32,41,46,54,60,55,14,14,14,8,9,0.0
265573,C. Tripp,CB,67.0,40.0,45.0,48.0,52.0,66.0,41,39,50,49,37,44,41,36,47,46,65,68,67,52,50,45,66,63,72,37,53,50,43,46,34,51,53,54,51,15,7,12,15,6,0.0
278636,C. O'Sullivan,CAM,74.0,51.0,55.0,62.0,36.0,48.0,57,52,26,57,43,61,36,34,56,63,75,73,71,51,67,54,44,61,49,53,32,45,54,59,35,53,27,45,25,9,7,9,12,12,0.0
234861,R. Ziegele,CB,67.0,28.0,38.0,48.0,63.0,76.0,26,24,60,48,27,40,30,34,45,49,55,76,64,56,65,36,74,71,81,29,71,64,25,32,39,55,61,64,65,8,9,5,14,7,0.0
236914,Álex Martín,CB,40.0,42.0,50.0,45.0,64.0,65.0,45,35,67,65,23,29,35,48,59,60,48,34,52,62,50,48,68,51,72,64,64,64,15,28,42,54,65,64,60,7,12,5,8,5,0.0
205186,P. Gazzaniga,GK,0.0,0.0,0.0,0.0,0.0,0.0,23,12,14,49,13,20,31,21,52,31,57,56,65,77,60,61,66,42,55,19,40,19,15,64,40,61,23,21,14,79,78,81,78,78,57.0
80779,L. Ngangué,LB,63.0,38.0,44.0,57.0,58.0,54.0,47,38,51,52,36,58,41,36,36,54,62,64,58,47,73,43,53,57,52,29,56,56,48,38,44,48,52,66,60,10,10,7,8,12,0.0
80801,Jaime Sánchez-Rubio,RB,80.0,37.0,51.0,50.0,52.0,57.0,50,36,50,54,33,50,50,36,50,50,80,80,54,45,50,35,61,70,50,38,55,54,41,50,44,40,49,53,53,8,5,7,6,7,0.0
70831,D. Paraschiv,CM,63.0,48.0,53.0,55.0,44.0,52.0,42,47,45,59,40,54,47,44,53,56,60,65,59,48,60,54,47,55,50,45,52,44,52,55,42,48,42,44,44,12,10,6,12,9,0.0
79795,E. Mpembele Boula,LM,70.0,52.0,52.0,61.0,29.0,49.0,51,54,47,54,44,61,55,41,48,60,68,72,72,58,58,50,52,52,51,50,41,24,57,55,48,60,27,29,28,14,7,6,13,7,0.0
275130,N. Elphege,ST,57.0,62.0,41.0,53.0,29.0,74.0,29,63,72,51,52,52,39,42,27,59,49,64,51,57,34,69,81,70,87,55,46,22,58,48,62,53,19,32,18,15,14,5,7,5,0.0
80066,S. Keita,LM,77.0,52.0,49.0,62.0,29.0,45.0,48,53,46,51,41,61,50,44,44,59,76,77,75,54,68,54,50,48,44,49,42,21,52,53,49,56,26,32,28,13,8,11,12,15,0.0
268483,P. Judd,ST,66.0,63.0,41.0,54.0,20.0,69.0,32,68,60,44,57,50,42,28,38,60,63,68,58,53,48,63,75,63,79,52,51,15,73,48,61,55,18,12,18,14,9,13,14,7,0.0
235729,D. Bates,CB,47.0,29.0,48.0,49.0,70.0,77.0,31,29,63,63,22,50,37,26,54,52,42,51,32,58,45,34,70,71,83,26,73,71,30,41,35,59,70,72,69,12,13,9,5,15,0.0
268498,L. Willen,CB,69.0,29.0,45.0,51.0,63.0,68.0,34,27,60,59,23,46,31,28,57,57,67,71,53,52,56,40,73,65,72,24,60,61,26,31,35,45,60,67,65,15,5,7,13,14,0.0
265694,C. Sze,ST,67.0,57.0,49.0,58.0,27.0,53.0,44,59,55,54,56,57,48,32,46,56,68,67,70,56,62,57,59,52,54,54,48,25,58,53,50,53,22,25,23,6,10,8,14,6,0.0
80637,Landerson,RW,67.0,55.0,56.0,62.0,32.0,37.0,62,59,38,58,52,64,51,43,54,60,71,64,68,43,76,57,38,48,33,47,31,25,59,51,50,54,29,36,32,14,6,11,10,14,0.0
266502,Z. Lovelace,ST,88.0,57.0,47.0,60.0,25.0,49.0,50,59,41,50,43,59,51,28,42,55,90,86,79,52,68,63,63,33,58,51,42,21,56,48,47,51,28,24,12,10,7,15,11,11,0.0
77075,I. Camara,RW,70.0,59.0,53.0,60.0,24.0,49.0,58,59,43,57,52,62,40,39,42,60,68,71,57,50,71,64,44,51,46,58,57,21,50,54,59,56,21,23,26,12,8,9,15,6,0.0
73255,A. Kujundžić,CAM,67.0,54.0,51.0,60.0,36.0,50.0,35,57,43,57,36,59,31,31,55,61,65,68,61,57,70,51,43,55,47,55,55,37,58,61,44,57,30,36,44,9,9,15,11,7,0.0
234813,R. Pankov,CB,63.0,27.0,39.0,46.0,68.0,75.0,32,20,64,50,31,32,27,29,36,61,60,65,53,63,53,40,74,74,76,25,73,66,24,35,43,51,70,68,69,7,7,9,9,8,0.0
77632,J. Achetoni,CDM,63.0,39.0,50.0,51.0,51.0,58.0,38,36,45,59,37,45,39,36,57,54,60,65,61,53,74,49,55,55,60,35,58,51,36,48,45,45,48,56,53,9,9,10,8,9,0.0
279117,A. Dorrington,CB,62.0,30.0,51.0,50.0,60.0,64.0,39,23,59,59,26,45,40,28,58,54,59,64,50,57,45,44,68,50,71,24,61,59,52,53,33,60,60,61,60,7,15,14,8,7,0.0
238413,A. Di Nardo,ST,64.0,60.0,49.0,58.0,23.0,54.0,39,66,65,56,52,58,46,39,52,57,61,66,61,62,62,56,67,55,61,51,32,19,60,48,58,53,15,21,17,11,11,6,10,13,0.0
278352,G. Stabile,CB,62.0,33.0,45.0,48.0,65.0,64.0,33,30,66,62,33,36,29,35,51,62,61,62,50,61,40,42,69,59,65,29,66,62,35,29,40,59,65,66,65,14,8,14,8,6,0.0
235600,B. Al Mutairi,LB,72.0,28.0,50.0,56.0,51.0,53.0,57,22,40,55,31,52,57,38,43,53,67,76,75,45,80,34,51,69,45,29,52,50,51,43,37,53,51,53,54,7,6,13,8,9,0.0
247376,A. Jenssen,CB,40.0,32.0,46.0,48.0,64.0,74.0,33,25,64,63,38,39,32,30,56,55,44,37,49,62,54,52,72,67,85,25,56,63,28,31,40,59,63,65,63,11,9,14,15,13,0.0
260439,J. Stevens,ST,73.0,57.0,47.0,58.0,24.0,51.0,52,60,55,51,52,55,34,40,34,56,72,74,70,56,74,56,65,54,55,53,36,18,59,48,58,52,20,22,18,5,13,13,12,13,0.0
77656,A. Ayhuana,CM,63.0,42.0,51.0,58.0,49.0,51.0,49,38,46,57,36,58,31,39,56,56,64,63,60,49,76,53,41,64,44,41,54,41,49,48,43,48,51,54,49,7,6,14,8,8,0.0
80484,Rafael Mosquera,LW,82.0,52.0,44.0,55.0,37.0,51.0,45,56,41,45,42,56,46,41,40,49,80,83,79,40,65,60,57,52,55,40,39,33,47,42,53,45,38,38,33,14,9,14,10,11,0.0
79498,C. Makutungu,LB,67.0,33.0,40.0,56.0,60.0,54.0,52,30,53,38,28,62,32,31,35,46,66,67,57,54,76,36,55,58,51,34,57,58,42,38,43,41,60,61,65,15,14,13,14,12,0.0
256396,S. Kvile,CB,66.0,29.0,43.0,55.0,63.0,71.0,28,27,63,58,25,53,32,30,51,58,63,68,53,60,52,36,76,61,79,25,64,63,24,33,34,53,62,64,63,13,10,5,7,13,0.0
74645,O. Diop,RM,75.0,58.0,50.0,69.0,17.0,47.0,62,62,46,53,46,69,45,33,39,69,76,74,75,54,88,54,55,57,49,56,27,17,61,48,53,56,12,14,12,6,12,14,6,9,0.0
258470,R. Ponti,LM,66.0,59.0,51.0,62.0,30.0,49.0,54,60,46,57,52,63,42,35,46,61,62,69,62,43,76,70,53,41,57,50,39,27,60,47,51,55,25,31,30,6,11,12,8,7,0.0
73133,N. Kolbe,CB,72.0,25.0,42.0,45.0,67.0,75.0,29,22,70,60,25,33,30,26,40,57,64,79,42,65,56,35,80,74,82,20,57,62,24,31,40,63,67,69,63,14,8,15,8,6,0.0
238254,Lee Sang Yong,CB,70.0,38.0,52.0,51.0,52.0,61.0,52,47,48,56,26,45,37,27,50,56,67,73,51,56,71,39,58,72,61,20,48,51,41,54,39,42,56,52,43,11,14,7,12,13,0.0
231093,J. Patiño,CB,57.0,24.0,48.0,47.0,66.0,74.0,49,17,66,63,27,30,28,28,48,65,54,59,49,59,56,35,73,64,80,22,72,64,27,31,36,61,67,68,61,14,9,10,8,14,0.0
273079,J. Ludueña,CB,51.0,32.0,42.0,48.0,64.0,72.0,35,26,66,52,35,44,33,30,45,48,54,48,55,60,53,45,72,65,76,30,72,61,37,33,40,55,62,66,64,10,6,12,13,5,0.0
259518,B. Roco,CB,64.0,26.0,37.0,49.0,63.0,75.0,23,22,71,57,28,41,28,29,34,55,62,66,52,61,71,37,81,75,79,23,62,62,23,23,38,48,62,61,64,12,14,15,10,12,0.0
278743,F. Sartori,ST,75.0,62.0,43.0,64.0,21.0,55.0,29,67,66,51,44,64,38,32,39,68,72,77,65,56,56,64,72,67,60,55,25,11,68,48,54,49,18,16,19,13,9,9,9,12,0.0
277214,J. Schingtienne,CB,66.0,25.0,48.0,41.0,69.0,68.0,35,19,63,62,25,27,24,28,55,51,64,67,49,64,58,40,70,73,69,18,61,68,24,41,42,52,69,72,68,6,12,10,6,13,0.0
198624,J. Shaughnessy,CB,59.0,23.0,47.0,51.0,66.0,70.0,39,20,70,56,20,49,38,28,54,50,66,54,63,63,35,30,73,73,70,22,65,66,22,41,32,56,66,64,63,10,16,12,7,16,0.0
77536,T. Al Shubili,CDM,54.0,40.0,49.0,53.0,51.0,60.0,42,38,44,54,38,50,45,40,51,54,55,53,60,47,66,44,51,52,67,41,54,52,43,50,40,54,51,51,52,14,14,12,14,14,0.0
277985,M. Diarra,ST,68.0,65.0,43.0,60.0,21.0,54.0,31,67,62,54,59,59,34,42,29,63,67,69,62,58,68,63,68,55,61,61,30,15,67,48,68,44,19,16,12,9,6,9,11,11,0.0
74485,J. Ekhator,ST,67.0,60.0,46.0,64.0,19.0,54.0,33,61,59,61,58,66,42,36,42,66,68,67,59,59,67,59,63,57,56,59,45,15,59,40,59,53,12,15,15,13,10,11,6,15,0.0
72190,L. Järeteg,LM,61.0,49.0,53.0,54.0,43.0,52.0,51,49,45,59,39,53,37,36,54,54,62,60,54,54,71,53,45,62,46,46,57,42,56,53,43,50,43,42,41,7,8,11,9,11,0.0
79112,H. Burke,CB,62.0,39.0,38.0,50.0,57.0,77.0,20,36,60,48,21,46,27,25,44,51,57,66,53,57,61,57,86,69,87,36,62,56,36,38,32,46,55,60,56,14,10,10,11,5,0.0
70669,G. Chiaverano,RM,69.0,57.0,54.0,57.0,29.0,51.0,56,57,43,55,52,58,47,43,55,62,69,69,50,39,68,66,52,48,59,47,32,17,53,52,62,48,27,33,29,12,7,14,7,12,0.0
279575,T. Del Lungo,CB,59.0,30.0,44.0,46.0,66.0,66.0,30,26,62,61,33,34,29,26,50,56,56,62,58,61,56,40,67,59,69,22,67,65,40,30,45,50,66,67,66,12,8,7,9,13,0.0
237594,L. Šimić,CB,39.0,34.0,44.0,45.0,67.0,78.0,38,30,73,56,34,39,35,37,43,51,38,40,35,65,43,47,77,65,90,24,65,66,45,32,40,64,66,67,65,11,10,9,7,9,0.0
237341,S. Stubbs,CB,63.0,29.0,41.0,53.0,63.0,78.0,29,23,61,56,23,53,30,28,36,53,56,68,47,61,48,45,73,77,80,28,74,63,25,34,35,52,64,62,60,6,15,10,15,14,0.0
224549,Yue Xin,LB,73.0,24.0,43.0,57.0,54.0,58.0,48,20,58,52,26,55,35,32,35,53,74,73,69,66,72,24,67,61,57,25,55,50,49,35,35,44,50,60,55,10,14,12,13,12,0.0
278054,L. Sailo,CDM,61.0,39.0,47.0,54.0,54.0,45.0,36,35,56,53,44,49,38,39,54,56,63,60,54,57,91,46,48,43,42,38,56,49,36,47,47,39,55,58,49,14,8,7,12,12,0.0
268610,G. Flores,CB,64.0,37.0,45.0,47.0,61.0,65.0,32,41,65,60,28,40,29,26,54,55,65,63,48,60,56,41,71,54,70,26,63,59,41,34,36,43,58,63,61,7,9,12,13,12,0.0
78407,A. Oluwo,CB,68.0,30.0,42.0,45.0,60.0,72.0,35,25,64,48,26,44,38,29,43,42,66,69,51,57,49,42,77,70,77,28,63,59,33,40,38,49,60,61,59,14,12,13,7,13,0.0
276558,P. Riveros,CB,66.0,25.0,42.0,54.0,67.0,71.0,28,24,72,57,20,54,24,23,55,56,68,64,35,67,53,30,80,74,73,18,61,64,29,30,34,65,66,69,63,11,15,9,14,12,0.0
260703,H. Al Ali,ST,76.0,56.0,45.0,58.0,16.0,55.0,39,58,56,47,50,55,46,54,38,55,78,75,75,54,75,53,70,55,59,52,42,13,61,49,58,49,12,11,12,6,12,12,12,8,0.0
78176,C. Martinez,RM,74.0,51.0,53.0,55.0,27.0,57.0,57,54,36,55,52,51,50,38,47,58,72,75,59,53,75,60,58,50,70,36,35,20,54,55,49,43,26,30,25,14,13,8,10,7,0.0
80235,Y. Dahalani,CM,64.0,39.0,51.0,53.0,48.0,53.0,39,33,52,59,41,54,35,36,63,51,61,66,50,52,76,54,48,59,46,35,62,48,52,46,40,42,35,59,50,10,11,8,6,15,0.0
226411,C. Paz,CB,54.0,34.0,41.0,45.0,65.0,74.0,29,33,64,57,37,35,33,39,37,53,53,55,49,64,49,40,73,70,80,30,65,59,24,29,42,53,74,64,57,8,10,14,13,13,0.0
275571,A. Al Olewah,RM,86.0,42.0,50.0,60.0,33.0,52.0,49,44,28,56,32,58,41,40,45,54,92,81,85,53,90,45,59,52,57,35,37,39,51,50,40,47,37,29,24,10,8,14,5,12,0.0
72310,A. Sidibé,RM,77.0,55.0,52.0,60.0,25.0,48.0,55,55,48,53,47,62,44,39,49,56,76,77,72,39,73,57,55,59,49,56,28,22,49,53,54,52,18,28,23,15,7,12,13,9,0.0
243321,Kim Gyeong Min,ST,84.0,54.0,38.0,60.0,28.0,64.0,35,58,60,43,36,60,34,32,29,58,83,85,77,58,56,58,82,66,73,46,32,16,61,42,43,50,40,18,12,12,8,12,13,14,0.0
74874,A. Kahvić,ST,54.0,63.0,42.0,57.0,25.0,70.0,30,64,68,52,58,57,31,36,28,60,53,55,52,59,49,66,74,62,80,59,52,16,65,50,58,56,17,24,25,6,8,14,13,11,0.0
266109,L. Wallner,CB,68.0,29.0,47.0,52.0,62.0,67.0,35,23,65,62,22,44,25,26,58,60,66,70,62,56,52,45,75,50,75,28,66,61,21,35,31,49,61,64,62,12,12,8,7,13,0.0
258689,Diego Bri,RW,73.0,56.0,59.0,62.0,24.0,44.0,61,60,27,62,54,64,55,47,59,63,73,73,63,54,67,60,43,58,45,44,25,20,57,56,49,46,29,21,21,10,10,5,6,11,0.0
235139,Long Wei,CDM,54.0,31.0,51.0,54.0,56.0,66.0,41,26,56,59,25,50,32,30,57,53,43,63,68,54,63,45,57,78,63,26,60,55,39,52,39,50,56,56,55,14,6,15,5,11,0.0
77449,E. Pata,LM,79.0,55.0,48.0,62.0,26.0,48.0,62,55,38,44,42,62,41,41,36,64,77,81,60,55,74,69,49,60,47,45,33,26,59,51,53,46,20,26,30,7,9,15,8,13,0.0
80270,E. Cantero,RM,82.0,48.0,55.0,61.0,27.0,36.0,58,52,31,59,56,57,49,46,49,59,83,81,85,50,91,45,42,47,32,39,29,24,48,51,53,46,19,34,32,12,11,8,8,12,0.0
276123,D. Kovačević,RB,74.0,37.0,50.0,54.0,54.0,48.0,54,36,49,58,29,51,39,32,52,53,72,75,74,55,66,43,52,49,46,32,50,53,48,37,38,41,52,58,55,5,7,8,14,10,0.0
80288,M. Antonsen,RB,68.0,42.0,47.0,55.0,51.0,54.0,51,41,47,52,36,53,32,32,48,55,69,68,57,50,72,44,51,61,51,43,54,49,47,43,37,51,50,55,53,11,7,13,9,11,0.0
263847,Wang Yu,CDM,57.0,38.0,49.0,55.0,50.0,60.0,33,35,46,57,36,50,33,33,54,59,55,58,63,57,72,46,60,70,56,36,56,56,50,55,32,38,48,49,50,8,7,13,7,12,0.0
276680,J. Ziółkowski,CB,62.0,28.0,45.0,47.0,66.0,68.0,29,22,65,64,29,32,25,29,53,65,60,64,48,63,49,43,69,66,69,24,68,65,32,31,34,47,65,67,67,10,8,11,15,11,0.0
79306,E. Ukaki,RM,75.0,52.0,51.0,58.0,26.0,48.0,52,52,40,53,51,57,50,48,45,53,74,76,75,51,78,54,50,48,52,50,39,21,52,51,51,55,25,24,30,12,5,14,14,5,0.0
78030,H. Opsahl,CM,61.0,50.0,50.0,52.0,48.0,53.0,35,52,46,57,34,51,39,37,55,52,58,64,51,57,66,51,51,45,56,50,54,54,55,53,35,42,38,53,49,14,9,15,9,7,0.0
78049,A. Kinteh,CB,71.0,26.0,41.0,55.0,63.0,72.0,25,22,61,58,23,55,28,22,51,59,71,71,41,63,63,36,80,63,80,21,61,64,32,26,40,49,62,64,63,7,9,8,14,9,0.0
272355,D. Herrington,CB,69.0,34.0,44.0,46.0,55.0,68.0,35,30,54,51,35,41,35,33,51,45,68,69,59,53,61,48,68,67,71,30,61,55,32,41,38,53,55,55,53,15,10,14,6,13,0.0
74984,J. Zickler,CAM,67.0,54.0,56.0,56.0,34.0,48.0,58,61,41,61,47,55,47,40,45,54,70,65,67,50,68,51,48,44,54,43,40,35,57,58,48,48,35,29,37,7,9,10,7,11,0.0
79852,H. Rasmussen,RW,72.0,55.0,55.0,58.0,24.0,51.0,55,55,31,56,49,57,48,54,51,58,73,71,61,50,68,59,48,52,54,54,41,18,52,57,52,54,23,27,21,9,14,14,11,9,0.0
251906,S. Al Abbas,ST,77.0,58.0,43.0,62.0,17.0,59.0,32,64,59,54,49,60,35,30,39,62,78,76,71,60,67,57,82,65,63,49,34,10,61,44,57,52,13,14,14,9,13,9,8,13,0.0
259082,J. Lawrence,CB,60.0,26.0,49.0,46.0,70.0,73.0,33,21,73,60,29,39,26,30,62,57,63,58,34,64,34,42,75,58,83,18,67,70,21,48,39,51,68,73,66,7,12,5,7,9,0.0
231179,J. Al Dossary,CB,66.0,27.0,45.0,52.0,54.0,70.0,51,22,63,50,28,47,32,24,38,56,67,65,60,54,64,36,74,65,71,19,71,53,48,42,39,47,51,53,60,14,5,10,8,11,0.0
277516,J. Shepherd,CB,58.0,33.0,43.0,46.0,63.0,74.0,25,24,63,56,40,39,24,20,49,51,54,62,51,63,49,55,73,70,80,30,63,62,29,43,39,53,64,63,62,7,11,8,11,11,0.0
81426,Y. Djemba,CDM,58.0,39.0,50.0,56.0,52.0,60.0,38,30,48,59,36,57,35,41,56,59,59,57,50,48,60,53,55,59,61,49,59,52,33,47,42,42,48,56,52,13,6,11,11,11,0.0
76571,D. Ajayi,RM,75.0,55.0,47.0,61.0,28.0,46.0,51,56,38,45,51,60,52,48,37,56,74,76,77,51,75,55,42,58,43,51,39,25,57,50,57,58,29,28,23,9,11,7,7,13,0.0
80239,E. Clavreul,CAM,61.0,39.0,56.0,60.0,38.0,56.0,46,33,47,65,36,63,42,40,60,60,63,60,55,55,75,50,53,55,56,37,59,38,55,53,38,41,28,46,38,12,6,7,6,14,0.0
262534,J. Lewald,CB,61.0,31.0,45.0,51.0,64.0,75.0,28,33,67,56,22,47,28,27,68,54,54,66,53,63,45,38,67,67,83,21,66,64,25,36,34,60,62,65,62,14,9,10,6,11,0.0
